STATEFP,NAME,STUSPS,YEAR,MONTH,RATE
12,Florida,FL,2018,October,4.085518064
12,Florida,FL,2018,November,2.587494774
12,Florida,FL,2018,December,3.540782322
12,Florida,FL,2019,January,4.180820486
12,Florida,FL,2019,February,1.959759603
12,Florida,FL,2019,March,3.004964724
12,Florida,FL,2019,April,2.351711523
12,Florida,FL,2019,May,3.004964724
12,Florida,FL,2019,June,4.050169846
12,Florida,FL,2019,July,3.527567285
12,Florida,FL,2019,August,3.658217925
12,Florida,FL,2019,September,3.135615365
12,Florida,FL,2019,October,3.527567285
12,Florida,FL,2019,November,2.482362164
12,Florida,FL,2019,December,3.135615365
12,Florida,FL,2020,January,0.996931776
12,Florida,FL,2020,February,0.764314362
12,Florida,FL,2020,March,2.724946855
12,Florida,FL,2020,April,1.993863553
12,Florida,FL,2020,May,2.691715796
12,Florida,FL,2020,June,2.492329441
12,Florida,FL,2020,July,2.09355673
12,Florida,FL,2020,August,1.728015079
12,Florida,FL,2020,September,2.193249908
12,Florida,FL,2020,October,2.326174145
12,Florida,FL,2020,November,2.193249908
12,Florida,FL,2020,December,1.428935546
12,Florida,FL,2021,January,2.012290945
12,Florida,FL,2021,February,1.628997432
12,Florida,FL,2021,March,1.884526441
12,Florida,FL,2021,April,2.725622966
12,Florida,FL,2021,May,2.37392968
12,Florida,FL,2021,June,2.051544168
12,Florida,FL,2021,July,3.874465116
12,Florida,FL,2021,August,3.071897342
12,Florida,FL,2021,September,2.739800332
12,Florida,FL,2021,October,3.394406611
12,Florida,FL,2021,November,2.451515885
12,Florida,FL,2021,December,1.751082775
13,Georgia,GA,2016,January,1.443629863
13,Georgia,GA,2016,February,1.563932352
13,Georgia,GA,2016,March,2.406049772
13,Georgia,GA,2016,April,2.165444794
13,Georgia,GA,2016,May,2.406049772
13,Georgia,GA,2016,June,2.165444794
13,Georgia,GA,2016,July,2.406049772
13,Georgia,GA,2016,August,2.045142306
13,Georgia,GA,2016,September,2.52635226
13,Georgia,GA,2016,October,2.406049772
13,Georgia,GA,2016,November,1.323327374
13,Georgia,GA,2016,December,0.84211742
13,Georgia,GA,2017,January,1.376263582
13,Georgia,GA,2017,February,0.963384507
13,Georgia,GA,2017,March,2.477274448
13,Georgia,GA,2017,April,2.202021731
13,Georgia,GA,2017,May,2.064395373
13,Georgia,GA,2017,June,3.715911671
13,Georgia,GA,2017,July,2.890153522
13,Georgia,GA,2017,August,2.477274448
13,Georgia,GA,2017,September,1.51388994
13,Georgia,GA,2017,October,1.789142657
13,Georgia,GA,2017,November,1.51388994
13,Georgia,GA,2017,December,1.376263582
13,Georgia,GA,2018,January,1.010404277
13,Georgia,GA,2018,February,1.154747745
13,Georgia,GA,2018,March,1.876465086
13,Georgia,GA,2018,April,2.453838959
13,Georgia,GA,2018,May,3.031212832
13,Georgia,GA,2018,June,2.598182427
13,Georgia,GA,2018,July,3.319899768
13,Georgia,GA,2018,August,1.732121618
13,Georgia,GA,2018,September,0.866060809
13,Georgia,GA,2018,October,2.165152023
13,Georgia,GA,2018,November,1.443434682
13,Georgia,GA,2018,December,1.010404277
13,Georgia,GA,2019,January,1.302292469
13,Georgia,GA,2019,February,0.723495816
13,Georgia,GA,2019,March,1.446991632
13,Georgia,GA,2019,April,2.315186611
13,Georgia,GA,2019,May,3.038682427
13,Georgia,GA,2019,June,2.749284101
13,Georgia,GA,2019,July,2.459885774
13,Georgia,GA,2019,August,2.459885774
13,Georgia,GA,2019,September,2.170487448
13,Georgia,GA,2019,October,1.591690795
13,Georgia,GA,2019,November,1.157593306
13,Georgia,GA,2019,December,1.157593306
13,Georgia,GA,2020,January,0.378682348
13,Georgia,GA,2020,February,0.595072261
13,Georgia,GA,2020,March,1.190144521
13,Georgia,GA,2020,April,1.568826869
13,Georgia,GA,2020,May,2.001606695
13,Georgia,GA,2020,June,2.813068869
13,Georgia,GA,2020,July,2.380289043
13,Georgia,GA,2020,August,1.677021826
13,Georgia,GA,2020,September,1.460631913
13,Georgia,GA,2020,October,1.568826869
13,Georgia,GA,2020,November,1.731119304
13,Georgia,GA,2020,December,0.703267217
13,Georgia,GA,2021,January,0.76347076
13,Georgia,GA,2021,February,0.981605263
13,Georgia,GA,2021,March,0.872538011
13,Georgia,GA,2021,April,2.093757352
13,Georgia,GA,2021,May,1.487669698
13,Georgia,GA,2021,June,2.203955108
13,Georgia,GA,2021,July,4.095778198
13,Georgia,GA,2021,August,0.997689561
13,Georgia,GA,2021,September,0.6826297
13,Georgia,GA,2021,October,1.16460737
13,Georgia,GA,2021,November,1.094025105
13,Georgia,GA,2021,December,1.588100959
15,Hawaii,HI,2016,January,NA
15,Hawaii,HI,2016,February,NA
15,Hawaii,HI,2016,March,NA
15,Hawaii,HI,2016,April,NA
15,Hawaii,HI,2016,May,NA
15,Hawaii,HI,2016,June,NA
15,Hawaii,HI,2016,July,NA
15,Hawaii,HI,2016,August,NA
15,Hawaii,HI,2016,September,NA
15,Hawaii,HI,2016,October,NA
15,Hawaii,HI,2016,November,NA
15,Hawaii,HI,2016,December,NA
15,Hawaii,HI,2017,January,NA
15,Hawaii,HI,2017,February,NA
15,Hawaii,HI,2017,March,NA
15,Hawaii,HI,2017,April,NA
15,Hawaii,HI,2017,May,NA
15,Hawaii,HI,2017,June,NA
15,Hawaii,HI,2017,July,NA
15,Hawaii,HI,2017,August,NA
15,Hawaii,HI,2017,September,NA
15,Hawaii,HI,2017,October,NA
15,Hawaii,HI,2017,November,NA
15,Hawaii,HI,2017,December,NA
15,Hawaii,HI,2018,January,NA
15,Hawaii,HI,2018,February,NA
15,Hawaii,HI,2018,March,NA
15,Hawaii,HI,2018,April,NA
15,Hawaii,HI,2018,May,NA
15,Hawaii,HI,2018,June,NA
15,Hawaii,HI,2018,July,NA
15,Hawaii,HI,2018,August,NA
15,Hawaii,HI,2018,September,NA
15,Hawaii,HI,2018,October,NA
15,Hawaii,HI,2018,November,NA
15,Hawaii,HI,2018,December,NA
15,Hawaii,HI,2019,January,NA
15,Hawaii,HI,2019,February,NA
15,Hawaii,HI,2019,March,NA
15,Hawaii,HI,2019,April,NA
15,Hawaii,HI,2019,May,NA
15,Hawaii,HI,2019,June,12.76867419
15,Hawaii,HI,2019,July,NA
15,Hawaii,HI,2019,August,NA
15,Hawaii,HI,2019,September,NA
15,Hawaii,HI,2019,October,NA
15,Hawaii,HI,2019,November,NA
15,Hawaii,HI,2019,December,NA
15,Hawaii,HI,2020,January,NA
15,Hawaii,HI,2020,February,NA
15,Hawaii,HI,2020,March,NA
15,Hawaii,HI,2020,April,NA
15,Hawaii,HI,2020,May,NA
15,Hawaii,HI,2020,June,NA
15,Hawaii,HI,2020,July,NA
15,Hawaii,HI,2020,August,NA
15,Hawaii,HI,2020,September,NA
15,Hawaii,HI,2020,October,NA
15,Hawaii,HI,2020,November,NA
15,Hawaii,HI,2020,December,NA
15,Hawaii,HI,2021,January,NA
15,Hawaii,HI,2021,February,NA
15,Hawaii,HI,2021,March,NA
15,Hawaii,HI,2021,April,NA
15,Hawaii,HI,2021,May,NA
15,Hawaii,HI,2021,June,NA
15,Hawaii,HI,2021,July,NA
15,Hawaii,HI,2021,August,NA
15,Hawaii,HI,2021,September,NA
15,Hawaii,HI,2021,October,1.380986577
15,Hawaii,HI,2021,November,1.380986577
15,Hawaii,HI,2021,December,2.761973154
16,Idaho,ID,2016,January,4.779829121
16,Idaho,ID,2016,February,NA
16,Idaho,ID,2016,March,NA
16,Idaho,ID,2016,April,NA
16,Idaho,ID,2016,May,NA
16,Idaho,ID,2016,June,NA
16,Idaho,ID,2016,July,NA
16,Idaho,ID,2016,August,NA
16,Idaho,ID,2016,September,NA
16,Idaho,ID,2016,October,NA
16,Idaho,ID,2016,November,NA
16,Idaho,ID,2016,December,NA
16,Idaho,ID,2017,January,NA
16,Idaho,ID,2017,February,NA
16,Idaho,ID,2017,March,NA
16,Idaho,ID,2017,April,NA
16,Idaho,ID,2017,May,NA
16,Idaho,ID,2017,June,NA
16,Idaho,ID,2017,July,NA
16,Idaho,ID,2017,August,3.49397871
16,Idaho,ID,2017,September,3.49397871
16,Idaho,ID,2017,October,3.49397871
16,Idaho,ID,2017,November,NA
16,Idaho,ID,2017,December,NA
16,Idaho,ID,2018,January,NA
16,Idaho,ID,2018,February,NA
16,Idaho,ID,2018,March,NA
16,Idaho,ID,2018,April,NA
16,Idaho,ID,2018,May,NA
16,Idaho,ID,2018,June,NA
16,Idaho,ID,2018,July,NA
16,Idaho,ID,2018,August,NA
16,Idaho,ID,2018,September,NA
16,Idaho,ID,2018,October,NA
16,Idaho,ID,2018,November,NA
16,Idaho,ID,2018,December,NA
16,Idaho,ID,2019,January,NA
16,Idaho,ID,2019,February,NA
16,Idaho,ID,2019,March,NA
16,Idaho,ID,2019,April,3.486790874
16,Idaho,ID,2019,May,NA
16,Idaho,ID,2019,June,3.486790874
16,Idaho,ID,2019,July,4.649054499
16,Idaho,ID,2019,August,NA
16,Idaho,ID,2019,September,NA
16,Idaho,ID,2019,October,NA
16,Idaho,ID,2019,November,NA
16,Idaho,ID,2019,December,NA
16,Idaho,ID,2020,January,NA
16,Idaho,ID,2020,February,NA
16,Idaho,ID,2020,March,NA
16,Idaho,ID,2020,April,NA
16,Idaho,ID,2020,May,NA
16,Idaho,ID,2020,June,2.13847937
16,Idaho,ID,2020,July,1.710783496
16,Idaho,ID,2020,August,NA
16,Idaho,ID,2020,September,NA
16,Idaho,ID,2020,October,NA
16,Idaho,ID,2020,November,1.283087622
16,Idaho,ID,2020,December,NA
16,Idaho,ID,2021,January,NA
16,Idaho,ID,2021,February,2.04451314
16,Idaho,ID,2021,March,NA
16,Idaho,ID,2021,April,NA
16,Idaho,ID,2021,May,NA
16,Idaho,ID,2021,June,1.828574772
16,Idaho,ID,2021,July,NA
16,Idaho,ID,2021,August,1.6356172
16,Idaho,ID,2021,September,NA
16,Idaho,ID,2021,October,1.829698941
16,Idaho,ID,2021,November,0.365939788
16,Idaho,ID,2021,December,1.097819365
17,Illinois,IL,2016,January,2.724208877
17,Illinois,IL,2016,February,1.556690787
17,Illinois,IL,2016,March,3.567416386
17,Illinois,IL,2016,April,4.151175431
17,Illinois,IL,2016,May,5.188969289
17,Illinois,IL,2016,June,6.745660076
17,Illinois,IL,2016,July,4.994382941
17,Illinois,IL,2016,August,4.410623896
17,Illinois,IL,2016,September,3.17824369
17,Illinois,IL,2016,October,3.567416386
17,Illinois,IL,2016,November,2.464760412
17,Illinois,IL,2016,December,2.0107256
17,Illinois,IL,2017,January,1.641629215
17,Illinois,IL,2017,February,1.563456396
17,Illinois,IL,2017,March,2.501530233
17,Illinois,IL,2017,April,3.67412253
17,Illinois,IL,2017,May,5.550270204
17,Illinois,IL,2017,June,5.472097385
17,Illinois,IL,2017,July,5.706615844
17,Illinois,IL,2017,August,5.472097385
17,Illinois,IL,2017,September,3.752295349
17,Illinois,IL,2017,October,3.67412253
17,Illinois,IL,2017,November,2.814221512
17,Illinois,IL,2017,December,1.954320494
17,Illinois,IL,2018,January,2.149774811
17,Illinois,IL,2018,February,1.322938345
17,Illinois,IL,2018,March,1.736356578
17,Illinois,IL,2018,April,3.059294923
17,Illinois,IL,2018,May,4.134182329
17,Illinois,IL,2018,June,4.630284208
17,Illinois,IL,2018,July,4.547600562
17,Illinois,IL,2018,August,3.968815036
17,Illinois,IL,2018,September,2.232458458
17,Illinois,IL,2018,October,2.232458458
17,Illinois,IL,2018,November,1.901723871
17,Illinois,IL,2018,December,2.067091165
17,Illinois,IL,2019,January,1.937503192
17,Illinois,IL,2019,February,1.497161558
17,Illinois,IL,2019,March,1.937503192
17,Illinois,IL,2019,April,3.43466475
17,Illinois,IL,2019,May,3.786938058
17,Illinois,IL,2019,June,4.403416347
17,Illinois,IL,2019,July,3.786938058
17,Illinois,IL,2019,August,3.17045977
17,Illinois,IL,2019,September,3.17045977
17,Illinois,IL,2019,October,2.465913154
17,Illinois,IL,2019,November,1.937503192
17,Illinois,IL,2019,December,2.113639846
17,Illinois,IL,2020,January,0.484369399
17,Illinois,IL,2020,February,0.670665322
17,Illinois,IL,2020,March,1.30407146
17,Illinois,IL,2020,April,1.229553091
17,Illinois,IL,2020,May,3.055253135
17,Illinois,IL,2020,June,3.837696011
17,Illinois,IL,2020,July,3.017993951
17,Illinois,IL,2020,August,3.017993951
17,Illinois,IL,2020,September,1.751181675
17,Illinois,IL,2020,October,1.751181675
17,Illinois,IL,2020,November,1.080516353
17,Illinois,IL,2020,December,1.192293906
17,Illinois,IL,2021,January,1.2767207
17,Illinois,IL,2021,February,0.957540525
17,Illinois,IL,2021,March,1.170327309
17,Illinois,IL,2021,April,2.72454162
17,Illinois,IL,2021,May,3.052799647
17,Illinois,IL,2021,June,3.906270516
17,Illinois,IL,2021,July,5.740046846
17,Illinois,IL,2021,August,3.200510969
17,Illinois,IL,2021,September,2.261230576
17,Illinois,IL,2021,October,3.069472392
17,Illinois,IL,2021,November,2.148630674
17,Illinois,IL,2021,December,2.182735923
18,Indiana,IN,2016,January,2.781331702
18,Indiana,IN,2016,February,0.83439951
18,Indiana,IN,2016,March,1.668799021
18,Indiana,IN,2016,April,1.112532681
18,Indiana,IN,2016,May,3.337598042
18,Indiana,IN,2016,June,3.337598042
18,Indiana,IN,2016,July,2.781331702
18,Indiana,IN,2016,August,2.225065361
18,Indiana,IN,2016,September,1.112532681
18,Indiana,IN,2016,October,1.946932191
18,Indiana,IN,2016,November,0.83439951
18,Indiana,IN,2016,December,NA
18,Indiana,IN,2017,January,1.478021816
18,Indiana,IN,2017,February,1.478021816
18,Indiana,IN,2017,March,1.478021816
18,Indiana,IN,2017,April,3.547252357
18,Indiana,IN,2017,May,3.842856721
18,Indiana,IN,2017,June,4.434065447
18,Indiana,IN,2017,July,4.434065447
18,Indiana,IN,2017,August,1.478021816
18,Indiana,IN,2017,September,1.773626179
18,Indiana,IN,2017,October,2.069230542
18,Indiana,IN,2017,November,1.182417452
18,Indiana,IN,2017,December,1.182417452
18,Indiana,IN,2018,January,NA
18,Indiana,IN,2018,February,NA
18,Indiana,IN,2018,March,1.535880078
18,Indiana,IN,2018,April,1.919850098
18,Indiana,IN,2018,May,1.535880078
18,Indiana,IN,2018,June,4.607640235
18,Indiana,IN,2018,July,2.687790137
18,Indiana,IN,2018,August,1.535880078
18,Indiana,IN,2018,September,2.303820118
18,Indiana,IN,2018,October,1.535880078
18,Indiana,IN,2018,November,1.535880078
18,Indiana,IN,2018,December,1.535880078
18,Indiana,IN,2019,January,1.112821559
18,Indiana,IN,2019,February,NA
18,Indiana,IN,2019,March,NA
18,Indiana,IN,2019,April,4.080345717
18,Indiana,IN,2019,May,5.935048315
18,Indiana,IN,2019,June,1.854702598
18,Indiana,IN,2019,July,4.080345717
18,Indiana,IN,2019,August,2.225643118
18,Indiana,IN,2019,September,1.483762079
18,Indiana,IN,2019,October,3.338464677
18,Indiana,IN,2019,November,NA
18,Indiana,IN,2019,December,1.483762079
18,Indiana,IN,2020,January,NA
18,Indiana,IN,2020,February,NA
18,Indiana,IN,2020,March,1.081843635
18,Indiana,IN,2020,April,1.839134179
18,Indiana,IN,2020,May,2.704609087
18,Indiana,IN,2020,June,3.786452721
18,Indiana,IN,2020,July,3.245530904
18,Indiana,IN,2020,August,3.245530904
18,Indiana,IN,2020,September,1.081843635
18,Indiana,IN,2020,October,1.514581089
18,Indiana,IN,2020,November,1.190027998
18,Indiana,IN,2020,December,2.163687269
18,Indiana,IN,2021,January,1.212884472
18,Indiana,IN,2021,February,1.51610559
18,Indiana,IN,2021,March,1.718253002
18,Indiana,IN,2021,April,2.702836627
18,Indiana,IN,2021,May,2.702836627
18,Indiana,IN,2021,June,3.063214844
18,Indiana,IN,2021,July,5.095541401
18,Indiana,IN,2021,August,3.335263463
18,Indiana,IN,2021,September,1.574985524
18,Indiana,IN,2021,October,3.652453405
18,Indiana,IN,2021,November,1.65230035
18,Indiana,IN,2021,December,0.869631763
19,Iowa,IA,2016,January,3.355543838
19,Iowa,IA,2016,February,1.438090216
19,Iowa,IA,2016,March,2.876180432
19,Iowa,IA,2016,April,5.272997459
19,Iowa,IA,2016,May,5.272997459
19,Iowa,IA,2016,June,7.669814486
19,Iowa,IA,2016,July,4.314270649
19,Iowa,IA,2016,August,2.396817027
19,Iowa,IA,2016,September,2.396817027
19,Iowa,IA,2016,October,1.917453622
19,Iowa,IA,2016,November,2.396817027
19,Iowa,IA,2016,December,1.917453622
19,Iowa,IA,2017,January,NA
19,Iowa,IA,2017,February,1.802029085
19,Iowa,IA,2017,March,NA
19,Iowa,IA,2017,April,3.604058169
19,Iowa,IA,2017,May,9.010145424
19,Iowa,IA,2017,June,7.208116339
19,Iowa,IA,2017,July,6.006763616
19,Iowa,IA,2017,August,3.003381808
19,Iowa,IA,2017,September,2.402705446
19,Iowa,IA,2017,October,2.402705446
19,Iowa,IA,2017,November,1.802029085
19,Iowa,IA,2017,December,NA
19,Iowa,IA,2018,January,NA
19,Iowa,IA,2018,February,NA
19,Iowa,IA,2018,March,NA
19,Iowa,IA,2018,April,NA
19,Iowa,IA,2018,May,4.105740412
19,Iowa,IA,2018,June,8.798015168
19,Iowa,IA,2018,July,5.865343445
19,Iowa,IA,2018,August,4.105740412
19,Iowa,IA,2018,September,1.759603034
19,Iowa,IA,2018,October,2.346137378
19,Iowa,IA,2018,November,NA
19,Iowa,IA,2018,December,NA
19,Iowa,IA,2019,January,2.763117902
19,Iowa,IA,2019,February,NA
19,Iowa,IA,2019,March,1.657870741
19,Iowa,IA,2019,April,NA
19,Iowa,IA,2019,May,2.763117902
19,Iowa,IA,2019,June,4.973612224
19,Iowa,IA,2019,July,2.763117902
19,Iowa,IA,2019,August,6.631482965
19,Iowa,IA,2019,September,3.315741483
19,Iowa,IA,2019,October,2.763117902
19,Iowa,IA,2019,November,NA
19,Iowa,IA,2019,December,1.657870741
19,Iowa,IA,2020,January,NA
19,Iowa,IA,2020,February,NA
19,Iowa,IA,2020,March,0.77385455
19,Iowa,IA,2020,April,1.5477091
19,Iowa,IA,2020,May,4.449663663
19,Iowa,IA,2020,June,3.675809113
19,Iowa,IA,2020,July,4.836590939
19,Iowa,IA,2020,August,1.934636375
19,Iowa,IA,2020,September,1.741172738
19,Iowa,IA,2020,October,1.741172738
19,Iowa,IA,2020,November,0.967318188
19,Iowa,IA,2020,December,0.580390913
19,Iowa,IA,2021,January,1.145274217
19,Iowa,IA,2021,February,1.336153253
19,Iowa,IA,2021,March,1.336153253
19,Iowa,IA,2021,April,1.567564649
19,Iowa,IA,2021,May,6.270258596
19,Iowa,IA,2021,June,5.747737046
19,Iowa,IA,2021,July,6.461128925
19,Iowa,IA,2021,August,3.876677355
19,Iowa,IA,2021,September,1.292225785
19,Iowa,IA,2021,October,2.426259055
19,Iowa,IA,2021,November,1.213129528
19,Iowa,IA,2021,December,0.519912655
20,Kansas,KS,2016,January,2.809172886
20,Kansas,KS,2016,February,NA
20,Kansas,KS,2016,March,NA
20,Kansas,KS,2016,April,1.638684183
20,Kansas,KS,2016,May,2.575075145
20,Kansas,KS,2016,June,1.872781924
20,Kansas,KS,2016,July,1.404586443
20,Kansas,KS,2016,August,1.404586443
20,Kansas,KS,2016,September,0.702293221
20,Kansas,KS,2016,October,1.404586443
20,Kansas,KS,2016,November,0.936390962
20,Kansas,KS,2016,December,0.936390962
20,Kansas,KS,2017,January,0.917369474
20,Kansas,KS,2017,February,0.917369474
20,Kansas,KS,2017,March,0.917369474
20,Kansas,KS,2017,April,1.528949123
20,Kansas,KS,2017,May,2.140528772
20,Kansas,KS,2017,June,3.36368807
20,Kansas,KS,2017,July,1.834738947
20,Kansas,KS,2017,August,2.140528772
20,Kansas,KS,2017,September,2.752108421
20,Kansas,KS,2017,October,3.057898245
20,Kansas,KS,2017,November,1.223159298
20,Kansas,KS,2017,December,1.223159298
20,Kansas,KS,2018,January,1.599237484
20,Kansas,KS,2018,February,1.279389987
20,Kansas,KS,2018,March,1.599237484
20,Kansas,KS,2018,April,0.95954249
20,Kansas,KS,2018,May,1.91908498
20,Kansas,KS,2018,June,2.238932477
20,Kansas,KS,2018,July,1.91908498
20,Kansas,KS,2018,August,2.238932477
20,Kansas,KS,2018,September,1.91908498
20,Kansas,KS,2018,October,1.279389987
20,Kansas,KS,2018,November,1.279389987
20,Kansas,KS,2018,December,NA
20,Kansas,KS,2019,January,NA
20,Kansas,KS,2019,February,NA
20,Kansas,KS,2019,March,0.891212643
20,Kansas,KS,2019,April,1.782425287
20,Kansas,KS,2019,May,1.782425287
20,Kansas,KS,2019,June,3.267779692
20,Kansas,KS,2019,July,1.782425287
20,Kansas,KS,2019,August,2.376567049
20,Kansas,KS,2019,September,1.782425287
20,Kansas,KS,2019,October,0.891212643
20,Kansas,KS,2019,November,NA
20,Kansas,KS,2019,December,0.891212643
20,Kansas,KS,2020,January,0.398490518
20,Kansas,KS,2020,February,0.664150863
20,Kansas,KS,2020,March,0.796981036
20,Kansas,KS,2020,April,1.726792244
20,Kansas,KS,2020,May,1.593962072
20,Kansas,KS,2020,June,1.99245259
20,Kansas,KS,2020,July,1.593962072
20,Kansas,KS,2020,August,0.929811208
20,Kansas,KS,2020,September,0.531320691
20,Kansas,KS,2020,October,0.531320691
20,Kansas,KS,2020,November,0.796981036
20,Kansas,KS,2020,December,0.929811208
20,Kansas,KS,2021,January,0.760607624
20,Kansas,KS,2021,February,0.760607624
20,Kansas,KS,2021,March,1.267679373
20,Kansas,KS,2021,April,1.372512464
20,Kansas,KS,2021,May,1.601264541
20,Kansas,KS,2021,June,0.800632271
20,Kansas,KS,2021,July,1.876896692
20,Kansas,KS,2021,August,1.290366476
20,Kansas,KS,2021,September,NA
20,Kansas,KS,2021,October,1.044975757
20,Kansas,KS,2021,November,0.232216835
20,Kansas,KS,2021,December,0.812758922
21,Kentucky,KY,2016,January,NA
21,Kentucky,KY,2016,February,NA
21,Kentucky,KY,2016,March,NA
21,Kentucky,KY,2016,April,2.651693438
21,Kentucky,KY,2016,May,2.651693438
21,Kentucky,KY,2016,June,NA
21,Kentucky,KY,2016,July,NA
21,Kentucky,KY,2016,August,NA
21,Kentucky,KY,2016,September,NA
21,Kentucky,KY,2016,October,NA
21,Kentucky,KY,2016,November,NA
21,Kentucky,KY,2016,December,NA
21,Kentucky,KY,2017,January,NA
21,Kentucky,KY,2017,February,NA
21,Kentucky,KY,2017,March,NA
21,Kentucky,KY,2017,April,NA
21,Kentucky,KY,2017,May,NA
21,Kentucky,KY,2017,June,3.474454076
21,Kentucky,KY,2017,July,5.211681115
21,Kentucky,KY,2017,August,NA
21,Kentucky,KY,2017,September,NA
21,Kentucky,KY,2017,October,NA
21,Kentucky,KY,2017,November,NA
21,Kentucky,KY,2017,December,NA
21,Kentucky,KY,2018,January,NA
21,Kentucky,KY,2018,February,NA
21,Kentucky,KY,2018,March,NA
21,Kentucky,KY,2018,April,NA
21,Kentucky,KY,2018,May,2.666571855
21,Kentucky,KY,2018,June,NA
21,Kentucky,KY,2018,July,2.666571855
21,Kentucky,KY,2018,August,NA
21,Kentucky,KY,2018,September,NA
21,Kentucky,KY,2018,October,NA
21,Kentucky,KY,2018,November,NA
21,Kentucky,KY,2018,December,NA
21,Kentucky,KY,2019,January,NA
21,Kentucky,KY,2019,February,NA
21,Kentucky,KY,2019,March,NA
21,Kentucky,KY,2019,April,NA
21,Kentucky,KY,2019,May,NA
21,Kentucky,KY,2019,June,NA
21,Kentucky,KY,2019,July,NA
21,Kentucky,KY,2019,August,NA
21,Kentucky,KY,2019,September,2.4029412
21,Kentucky,KY,2019,October,NA
21,Kentucky,KY,2019,November,NA
21,Kentucky,KY,2019,December,NA
21,Kentucky,KY,2020,January,NA
21,Kentucky,KY,2020,February,NA
21,Kentucky,KY,2020,March,0.962925974
21,Kentucky,KY,2020,April,0.687804267
21,Kentucky,KY,2020,May,5.227312432
21,Kentucky,KY,2020,June,1.925851949
21,Kentucky,KY,2020,July,1.238047681
21,Kentucky,KY,2020,August,1.513169388
21,Kentucky,KY,2020,September,1.100486828
21,Kentucky,KY,2020,October,1.238047681
21,Kentucky,KY,2020,November,NA
21,Kentucky,KY,2020,December,NA
21,Kentucky,KY,2021,January,NA
21,Kentucky,KY,2021,February,NA
21,Kentucky,KY,2021,March,0.66734647
21,Kentucky,KY,2021,April,0.822349485
21,Kentucky,KY,2021,May,1.973638765
21,Kentucky,KY,2021,June,0.986819382
21,Kentucky,KY,2021,July,1.782632877
21,Kentucky,KY,2021,August,1.960896165
21,Kentucky,KY,2021,September,1.069579726
21,Kentucky,KY,2021,October,0.342366092
21,Kentucky,KY,2021,November,0.85591523
21,Kentucky,KY,2021,December,0.171183046
22,Louisiana,LA,2016,January,NA
22,Louisiana,LA,2016,February,1.53635791
22,Louisiana,LA,2016,March,3.07271582
22,Louisiana,LA,2016,April,NA
22,Louisiana,LA,2016,May,NA
22,Louisiana,LA,2016,June,1.53635791
22,Louisiana,LA,2016,July,NA
22,Louisiana,LA,2016,August,NA
22,Louisiana,LA,2016,September,2.560596517
22,Louisiana,LA,2016,October,NA
22,Louisiana,LA,2016,November,1.53635791
22,Louisiana,LA,2016,December,NA
22,Louisiana,LA,2017,January,2.161309321
22,Louisiana,LA,2017,February,NA
22,Louisiana,LA,2017,March,NA
22,Louisiana,LA,2017,April,2.701636651
22,Louisiana,LA,2017,May,NA
22,Louisiana,LA,2017,June,NA
22,Louisiana,LA,2017,July,2.161309321
22,Louisiana,LA,2017,August,NA
22,Louisiana,LA,2017,September,3.241963982
22,Louisiana,LA,2017,October,NA
22,Louisiana,LA,2017,November,NA
22,Louisiana,LA,2017,December,NA
22,Louisiana,LA,2018,January,NA
22,Louisiana,LA,2018,February,NA
22,Louisiana,LA,2018,March,2.361010276
22,Louisiana,LA,2018,April,1.770757707
22,Louisiana,LA,2018,May,NA
22,Louisiana,LA,2018,June,NA
22,Louisiana,LA,2018,July,NA
22,Louisiana,LA,2018,August,NA
22,Louisiana,LA,2018,September,2.361010276
22,Louisiana,LA,2018,October,NA
22,Louisiana,LA,2018,November,NA
22,Louisiana,LA,2018,December,NA
22,Louisiana,LA,2019,January,NA
22,Louisiana,LA,2019,February,NA
22,Louisiana,LA,2019,March,NA
22,Louisiana,LA,2019,April,NA
22,Louisiana,LA,2019,May,1.756923744
22,Louisiana,LA,2019,June,NA
22,Louisiana,LA,2019,July,NA
22,Louisiana,LA,2019,August,NA
22,Louisiana,LA,2019,September,NA
22,Louisiana,LA,2019,October,NA
22,Louisiana,LA,2019,November,1.756923744
22,Louisiana,LA,2019,December,NA
22,Louisiana,LA,2020,January,NA
22,Louisiana,LA,2020,February,NA
22,Louisiana,LA,2020,March,0.991970987
22,Louisiana,LA,2020,April,NA
22,Louisiana,LA,2020,May,0.991970987
22,Louisiana,LA,2020,June,0.793576789
22,Louisiana,LA,2020,July,2.380730368
22,Louisiana,LA,2020,August,1.190365184
22,Louisiana,LA,2020,September,0.793576789
22,Louisiana,LA,2020,October,NA
22,Louisiana,LA,2020,November,NA
22,Louisiana,LA,2020,December,NA
22,Louisiana,LA,2021,January,0.786690766
22,Louisiana,LA,2021,February,0.786690766
22,Louisiana,LA,2021,March,NA
22,Louisiana,LA,2021,April,0.918376531
22,Louisiana,LA,2021,May,1.469402449
22,Louisiana,LA,2021,June,1.285727143
22,Louisiana,LA,2021,July,2.112492126
22,Louisiana,LA,2021,August,NA
22,Louisiana,LA,2021,September,0.960223694
22,Louisiana,LA,2021,October,1.618440147
22,Louisiana,LA,2021,November,0.539480049
22,Louisiana,LA,2021,December,0.539480049
23,Maine,ME,2016,January,4.212559259
23,Maine,ME,2016,February,4.536602279
23,Maine,ME,2016,March,6.156817379
23,Maine,ME,2016,April,5.508731339
